token,symbol,name,exch_seg,clean_symbol
13162,CELEBRITY-EQ,CELEBRITY,NSE,CELEBRITY
13288,AFSL-EQ,AFSL,NSE,AFSL
13409,GPIL-EQ,GPIL,NSE,GPIL
13414,RSYSTEMS-EQ,RSYSTEMS,NSE,RSYSTEMS
13421,EMKAY-EQ,EMKAY,NSE,EMKAY
13423,ELIN-EQ,ELIN,NSE,ELIN
13511,MUNJALAU-EQ,MUNJALAU,NSE,MUNJALAU
136,ANDHRSUGAR-EQ,ANDHRSUGAR,NSE,ANDHRSUGAR
13720,JHS-EQ,JHS,NSE,JHS
13756,SHIVAMAUTO-EQ,SHIVAMAUTO,NSE,SHIVAMAUTO
13875,JINDRILL-EQ,JINDRILL,NSE,JINDRILL
14111,NETWORK18-EQ,NETWORK18,NSE,NETWORK18
14116,GANDHITUBE-EQ,GANDHITUBE,NSE,GANDHITUBE
1415,GLOBAL-EQ,GLOBAL,NSE,GLOBAL
14296,VIYASH-EQ,VIYASH,NSE,VIYASH
14305,OSWALSEEDS-EQ,OSWALSEEDS,NSE,OSWALSEEDS
14435,JKTYRE-EQ,JKTYRE,NSE,JKTYRE
14479,DIVGIITTS-EQ,DIVGIITTS,NSE,DIVGIITTS
14490,NCLIND-EQ,NCLIND,NSE,NCLIND
14501,BALAMINES-EQ,BALAMINES,NSE,BALAMINES
14547,NDLVENTURE-EQ,NDLVENTURE,NSE,NDLVENTURE
14584,PSUBNKIETF-EQ,PSUBNKIETF,NSE,PSUBNKIETF
14627,HILTON-EQ,HILTON,NSE,HILTON
1465,ACCURACY-EQ,ACCURACY,NSE,ACCURACY
1482,IFBAGRO-EQ,IFBAGRO,NSE,IFBAGRO
14712,HGS-EQ,HGS,NSE,HGS
14777,121NSETEST-EQ,121NSETEST,NSE,121NSETEST
14912,KPRMILL-EQ,KPRMILL,NSE,KPRMILL
14952,INDOWIND-EQ,INDOWIND,NSE,INDOWIND
15073,BVCL-EQ,BVCL,NSE,BVCL
1521,INDIAGLYCO-EQ,INDIAGLYCO,NSE,INDIAGLYCO
15141,COLPAL-EQ,COLPAL,NSE,COLPAL
15184,BRIGADE-EQ,BRIGADE,NSE,BRIGADE
15228,UJJIVANSFB-EQ,UJJIVANSFB,NSE,UJJIVANSFB
15234,AMBIKCO-EQ,AMBIKCO,NSE,AMBIKCO
15283,KNRCON-EQ,KNRCON,NSE,KNRCON
1581,TARC-EQ,TARC,NSE,TARC
15649,ATALREAL-EQ,ATALREAL,NSE,ATALREAL
16639,KIRIINDUS-EQ,KIRIINDUS,NSE,KIRIINDUS
16658,SIGMA-EQ,SIGMA,NSE,SIGMA
16669,BAJAJ-AUTO-EQ,BAJAJ-AUTO,NSE,BAJAJ-AUTO
16719,ALMONDZ-EQ,ALMONDZ,NSE,ALMONDZ
17032,THYROCARE-EQ,THYROCARE,NSE,THYROCARE
17140,IDEAFORGE-EQ,IDEAFORGE,NSE,IDEAFORGE
17145,AARTECH-EQ,AARTECH,NSE,AARTECH
17279,BLS-EQ,BLS,NSE,BLS
17357,GKWLIMITED-EQ,GKWLIMITED,NSE,GKWLIMITED
17364,VINATIORGA-EQ,VINATIORGA,NSE,VINATIORGA
17534,MGL-EQ,MGL,NSE,MGL
17625,MOLDTECH-EQ,MOLDTECH,NSE,MOLDTECH
17758,SARDAEN-EQ,SARDAEN,NSE,SARDAEN
17764,REFEX-EQ,REFEX,NSE,REFEX
17778,ATL-EQ,ATL,NSE,ATL
17818,LTM-EQ,LTM,NSE,LTM
17881,DBCORP-EQ,DBCORP,NSE,DBCORP
17922,GEEKAYWIRE-EQ,GEEKAYWIRE,NSE,GEEKAYWIRE
17933,BEARDSELL-EQ,BEARDSELL,NSE,BEARDSELL
17939,HINDCOPPER-EQ,HINDCOPPER,NSE,HINDCOPPER
18026,SBFC-EQ,SBFC,NSE,SBFC
1811,KAKATCEM-EQ,KAKATCEM,NSE,KAKATCEM
18102,NIFTY1-EQ,NIFTY1,NSE,NIFTY1
18142,EMMBI-EQ,EMMBI,NSE,EMMBI
1838,KARURVYSYA-EQ,KARURVYSYA,NSE,KARURVYSYA
18417,RISHABH-EQ,RISHABH,NSE,RISHABH
18581,KIRLOSBROS-EQ,KIRLOSBROS,NSE,KIRLOSBROS
18593,EMSLIMITED-EQ,EMSLIMITED,NSE,EMSLIMITED
18614,SAMHI-EQ,SAMHI,NSE,SAMHI
18679,HPL-EQ,HPL,NSE,HPL
18827,TARAPUR-EQ,TARAPUR,NSE,TARAPUR
19025,KIRLOSIND-EQ,KIRLOSIND,NSE,KIRLOSIND
19224,SENSEXETF-EQ,SENSEXETF,NSE,SENSEXETF
193,ARVIND-EQ,ARVIND,NSE,ARVIND
1923,WEALTH-EQ,WEALTH,NSE,WEALTH
19322,HISARMETAL-EQ,HISARMETAL,NSE,HISARMETAL
19556,BHANDARI-EQ,BHANDARI,NSE,BHANDARI
19646,MAXESTATES-EQ,MAXESTATES,NSE,MAXESTATES
19761,ADFFOODS-EQ,ADFFOODS,NSE,ADFFOODS
19933,EGOLD-EQ,EGOLD,NSE,EGOLD
1994,LIBERTSHOE-EQ,LIBERTSHOE,NSE,LIBERTSHOE
2004,AHLADA-EQ,AHLADA,NSE,AHLADA
20224,JWL-EQ,JWL,NSE,JWL
203,ASHAPURMIN-EQ,ASHAPURMIN,NSE,ASHAPURMIN
20242,OBEROIRLTY-EQ,OBEROIRLTY,NSE,OBEROIRLTY
20296,SHAH-EQ,SHAH,NSE,SHAH
20302,PRESTIGE-EQ,PRESTIGE,NSE,PRESTIGE
20329,CGCL-EQ,CGCL,NSE,CGCL
20425,NACLIND-EQ,NACLIND,NSE,NACLIND
2043,RAMCOCEM-EQ,RAMCOCEM,NSE,RAMCOCEM
20481,WIPL-EQ,WIPL,NSE,WIPL
20531,BAJEL-EQ,BAJEL,NSE,BAJEL
20551,DOMS-EQ,DOMS,NSE,DOMS
20556,INDIASHLTR-EQ,INDIASHLTR,NSE,INDIASHLTR
20560,DOLLAR-EQ,DOLLAR,NSE,DOLLAR
20822,SURAJEST-EQ,SURAJEST,NSE,SURAJEST
20905,AZAD-EQ,AZAD,NSE,AZAD
21334,JYOTICNC-EQ,JYOTICNC,NSE,JYOTICNC
2142,MFSL-EQ,MFSL,NSE,MFSL
21478,NEXT50BETA-EQ,NEXT50BETA,NSE,NEXT50BETA
21683,BRNL-EQ,BRNL,NSE,BRNL
21740,CHOLAHLDNG-EQ,CHOLAHLDNG,NSE,CHOLAHLDNG
21840,DIAMONDYD-EQ,DIAMONDYD,NSE,DIAMONDYD
220,IEX-EQ,IEX,NSE,IEX
22233,DHUNINV-EQ,DHUNINV,NSE,DHUNINV
22377,MAXHEALTH-EQ,MAXHEALTH,NSE,MAXHEALTH
2241,MODTHREAD-EQ,MODTHREAD,NSE,MODTHREAD
22428,MAXIND-EQ,MAXIND,NSE,MAXIND
22595,HDFCPSUBK-EQ,HDFCPSUBK,NSE,HDFCPSUBK
22663,JSFB-EQ,JSFB,NSE,JSFB
22670,RPTECH-EQ,RPTECH,NSE,RPTECH
2320,SMCGLOBAL-EQ,SMCGLOBAL,NSE,SMCGLOBAL
23402,SRM-EQ,SRM,NSE,SRM
23446,171NSETEST-EQ,171NSETEST,NSE,171NSETEST
23650,MUTHOOTFIN-EQ,MUTHOOTFIN,NSE,MUTHOOTFIN
23647,FILATFASH-EQ,FILATFASH,NSE,FILATFASH
23729,AADHARHFC-EQ,AADHARHFC,NSE,AADHARHFC
11359,DHANBANK-EQ,DHANBANK,NSE,DHANBANK
11432,KRITINUT-EQ,KRITINUT,NSE,KRITINUT
11439,BANKBEES-EQ,BANKBEES,NSE,BANKBEES
11441,LICNETFSEN-EQ,LICNETFSEN,NSE,LICNETFSEN
11538,HDFCMOMENT-EQ,HDFCMOMENT,NSE,HDFCMOMENT
11571,PPLPHARMA-EQ,PPLPHARMA,NSE,PPLPHARMA
11606,GUFICBIO-EQ,GUFICBIO,NSE,GUFICBIO
11667,DWARKESH-EQ,DWARKESH,NSE,DWARKESH
11703,ALKEM-EQ,ALKEM,NSE,ALKEM
11705,XCHANGING-EQ,XCHANGING,NSE,XCHANGING
11813,SHOPERSTOP-EQ,SHOPERSTOP,NSE,SHOPERSTOP
11829,SSWL-EQ,SSWL,NSE,SSWL
11842,CYBERMEDIA-EQ,CYBERMEDIA,NSE,CYBERMEDIA
11880,JSWHL-EQ,JSWHL,NSE,JSWHL
11943,MCLEODRUSS-EQ,MCLEODRUSS,NSE,MCLEODRUSS
12024,ACI-EQ,ACI,NSE,ACI
1214,DELTAMAGNT-EQ,DELTAMAGNT,NSE,DELTAMAGNT
12188,INOXGREEN-EQ,INOXGREEN,NSE,INOXGREEN
1315,GALAXYSURF-EQ,GALAXYSURF,NSE,GALAXYSURF
13116,QUICKHEAL-EQ,QUICKHEAL,NSE,QUICKHEAL
13182,ROHLTD-EQ,ROHLTD,NSE,ROHLTD
1333,HDFCBANK-EQ,HDFCBANK,NSE,HDFCBANK
13310,KEI-EQ,KEI,NSE,KEI
1360,HIMATSEIDE-EQ,HIMATSEIDE,NSE,HIMATSEIDE
13580,RADIANTCMS-EQ,RADIANTCMS,NSE,RADIANTCMS
13587,ACE-EQ,ACE,NSE,ACE
1375,HCC-EQ,HCC,NSE,HCC
13859,VENUSREM-EQ,VENUSREM,NSE,VENUSREM
13976,TANLA-EQ,TANLA,NSE,TANLA
1412,AGI-EQ,AGI,NSE,AGI
14106,AUTOIND-EQ,AUTOIND,NSE,AUTOIND
14150,BTML-EQ,BTML,NSE,BTML
14218,CTE-EQ,CTE,NSE,CTE
14230,HDFCBSE500-EQ,HDFCBSE500,NSE,HDFCBSE500
14233,HDFCSML250-EQ,HDFCSML250,NSE,HDFCSML250
14334,HSCL-EQ,HSCL,NSE,HSCL
144,GODREJAGRO-EQ,GODREJAGRO,NSE,GODREJAGRO
14562,ZENITHSTL-EQ,ZENITHSTL,NSE,ZENITHSTL
14745,ADVANIHOTR-EQ,ADVANIHOTR,NSE,ADVANIHOTR
1480,REPL-EQ,REPL,NSE,REPL
14769,091NSETEST-EQ,091NSETEST,NSE,091NSETEST
14781,141NSETEST-EQ,141NSETEST,NSE,141NSETEST
14858,GOLD1-EQ,GOLD1,NSE,GOLD1
15034,BAJAJELEC-EQ,BAJAJELEC,NSE,BAJAJELEC
15049,ENERGYDEV-EQ,ENERGYDEV,NSE,ENERGYDEV
15085,SILVERBETA-EQ,SILVERBETA,NSE,SILVERBETA
15119,EDELWEISS-EQ,EDELWEISS,NSE,EDELWEISS
15180,KIRLPNU-EQ,KIRLPNU,NSE,KIRLPNU
15308,SEPC-EQ,SEPC,NSE,SEPC
16123,BHARATWIRE-EQ,BHARATWIRE,NSE,BHARATWIRE
163,APOLLOTYRE-EQ,APOLLOTYRE,NSE,APOLLOTYRE
16777,SILVERAG-EQ,SILVERAG,NSE,SILVERAG
16913,ARTEMISMED-EQ,ARTEMISMED,NSE,ARTEMISMED
1708,JAYBARMARU-EQ,JAYBARMARU,NSE,JAYBARMARU
17272,SETFGOLD-EQ,SETFGOLD,NSE,SETFGOLD
17295,NAGAFERT-EQ,NAGAFERT,NSE,NAGAFERT
17333,MHRIL-EQ,MHRIL,NSE,MHRIL
17376,LANDSMILL-EQ,LANDSMILL,NSE,LANDSMILL
17395,SETF10GILT-EQ,SETF10GILT,NSE,SETF10GILT
17433,NETWEB-EQ,NETWEB,NSE,NETWEB
17541,DAMODARIND-EQ,DAMODARIND,NSE,DAMODARIND
17547,AMRUTANJAN-EQ,AMRUTANJAN,NSE,AMRUTANJAN
17722,DEN-EQ,DEN,NSE,DEN
17742,BAFNAPH-EQ,BAFNAPH,NSE,BAFNAPH
17957,MMTC-EQ,MMTC,NSE,MMTC
1814,KPIL-EQ,KPIL,NSE,KPIL
18154,HATHWAY-EQ,HATHWAY,NSE,HATHWAY
18341,VPRPL-EQ,VPRPL,NSE,VPRPL
184,TCPLPACK-EQ,TCPLPACK,NSE,TCPLPACK
18423,RATNAVEER-EQ,RATNAVEER,NSE,RATNAVEER
18431,BIGBLOC-EQ,BIGBLOC,NSE,BIGBLOC
18553,JLHL-EQ,JLHL,NSE,JLHL
18652,ICICIPRULI-EQ,ICICIPRULI,NSE,ICICIPRULI
19036,PODDARMENT-EQ,PODDARMENT,NSE,PODDARMENT
19233,AARTISURF-EQ,AARTISURF,NSE,AARTISURF
19248,MON500INAV-EQ,MON500INAV,NSE,MON500INAV
19277,EMAMIREAL-EQ,EMAMIREAL,NSE,EMAMIREAL
19525,IITL-EQ,IITL,NSE,IITL
19585,BSE-EQ,BSE,NSE,BSE
19599,PRAKASHSTL-EQ,PRAKASHSTL,NSE,PRAKASHSTL
19679,GOLDIETF-EQ,GOLDIETF,NSE,GOLDIETF
1979,LMW-EQ,LMW,NSE,LMW
19795,CELLO-EQ,CELLO,NSE,CELLO
19913,DMART-EQ,DMART,NSE,DMART
20071,INTENTECH-EQ,INTENTECH,NSE,INTENTECH
20293,TATATECH-EQ,TATATECH,NSE,TATATECH
20303,GANDHAR-EQ,GANDHAR,NSE,GANDHAR
20372,FLAIR-EQ,FLAIR,NSE,FLAIR
20852,ZEELEARN-EQ,ZEELEARN,NSE,ZEELEARN
21001,PSB-EQ,PSB,NSE,PSB
21077,SURANASOL-EQ,SURANASOL,NSE,SURANASOL
21091,STARCEMENT-EQ,STARCEMENT,NSE,STARCEMENT
2124,MASTEK-EQ,MASTEK,NSE,MASTEK
21392,MAGADSUGAR-EQ,MAGADSUGAR,NSE,MAGADSUGAR
21484,STEL-EQ,STEL,NSE,STEL
21614,ABCAPITAL-EQ,ABCAPITAL,NSE,ABCAPITAL
21726,MATRIMONY-EQ,MATRIMONY,NSE,MATRIMONY
2181,BOSCHLTD-EQ,BOSCHLTD,NSE,BOSCHLTD
21959,NIFTYBETF-EQ,NIFTYBETF,NSE,NIFTYBETF
22433,HDFCNIFBAN-EQ,HDFCNIFBAN,NSE,HDFCNIFBAN
22602,PFS-EQ,PFS,NSE,PFS
22930,PLATIND-EQ,PLATIND,NSE,PLATIND
23043,RKSWAMY-EQ,RKSWAMY,NSE,RKSWAMY
23056,JGCHEM-EQ,JGCHEM,NSE,JGCHEM
23184,MOREALTY-EQ,MOREALTY,NSE,MOREALTY
2385,NAVNETEDUL-EQ,NAVNETEDUL,NSE,NAVNETEDUL
2388,NELCO-EQ,NELCO,NSE,NELCO
2421,NILKAMAL-EQ,NILKAMAL,NSE,NILKAMAL
24217,IVZINNIFTY-EQ,IVZINNIFTY,NSE,IVZINNIFTY
24265,ESTER-EQ,ESTER,NSE,ESTER
24321,VRAJ-EQ,VRAJ,NSE,VRAJ
11581,GULFPETRO-EQ,GULFPETRO,NSE,GULFPETRO
11723,JSWSTEEL-EQ,JSWSTEEL,NSE,JSWSTEEL
11782,EVEREADY-EQ,EVEREADY,NSE,EVEREADY
11804,SUKHJITS-EQ,SUKHJITS,NSE,SUKHJITS
1185,AMBER-EQ,AMBER,NSE,AMBER
1186,GLAND-EQ,GLAND,NSE,GLAND
11809,IIFL-EQ,IIFL,NSE,IIFL
11860,JKPAPER-EQ,JKPAPER,NSE,JKPAPER
11868,63MOONS-EQ,63MOONS,NSE,63MOONS
11872,GRANULES-EQ,GRANULES,NSE,GRANULES
11961,SEMAC-EQ,SEMAC,NSE,SEMAC
11999,FCSSOFT-EQ,FCSSOFT,NSE,FCSSOFT
12018,SUZLON-EQ,SUZLON,NSE,SUZLON
12032,FIVESTAR-EQ,FIVESTAR,NSE,FIVESTAR
12124,DOLATALGO-EQ,DOLATALGO,NSE,DOLATALGO
12153,BBTCL-EQ,BBTCL,NSE,BBTCL
12173,HNDFDS-EQ,HNDFDS,NSE,HNDFDS
12219,RUSTOMJEE-EQ,RUSTOMJEE,NSE,RUSTOMJEE
12847,KRISHANA-EQ,KRISHANA,NSE,KRISHANA
13061,360ONE-EQ,360ONE,NSE,360ONE
13147,PVRINOX-EQ,PVRINOX,NSE,PVRINOX
13342,VAKRANGEE-EQ,VAKRANGEE,NSE,VAKRANGEE
13359,KFINTECH-EQ,KFINTECH,NSE,KFINTECH
13430,KELLTONTEC-EQ,KELLTONTEC,NSE,KELLTONTEC
13441,BALPHARMA-EQ,BALPHARMA,NSE,BALPHARMA
13740,SHYAMTEL-EQ,SHYAMTEL,NSE,SHYAMTEL
13753,MANOMAY-EQ,MANOMAY,NSE,MANOMAY
13821,RUCHIRA-EQ,RUCHIRA,NSE,RUCHIRA
13844,MMFL-EQ,MMFL,NSE,MMFL
13880,BANCOINDIA-EQ,BANCOINDIA,NSE,BANCOINDIA
13900,CREST-EQ,CREST,NSE,CREST
1406,HINDPETRO-EQ,HINDPETRO,NSE,HINDPETRO
14194,NINSYS-EQ,NINSYS,NSE,NINSYS
14203,HUBTOWN-EQ,HUBTOWN,NSE,HUBTOWN
14223,TIIL-EQ,TIIL,NSE,TIIL
14245,TVSSRICHAK-EQ,TVSSRICHAK,NSE,TVSSRICHAK
14260,PGIL-EQ,PGIL,NSE,PGIL
14278,ORIENTBELL-EQ,ORIENTBELL,NSE,ORIENTBELL
14304,FSL-EQ,FSL,NSE,FSL
14309,INDIANB-EQ,INDIANB,NSE,INDIANB
14339,GANESHHOU-EQ,GANESHHOU,NSE,GANESHHOU
14403,RAJTV-EQ,RAJTV,NSE,RAJTV
14440,NAHARSPING-EQ,NAHARSPING,NSE,NAHARSPING
14445,NAHARPOLY-EQ,NAHARPOLY,NSE,NAHARPOLY
14511,BANSWRAS-EQ,BANSWRAS,NSE,BANSWRAS
14602,WEBELSOLAR-EQ,WEBELSOLAR,NSE,WEBELSOLAR
14667,KMSUGAR-EQ,KMSUGAR,NSE,KMSUGAR
14672,NAVINFLUOR-EQ,NAVINFLUOR,NSE,NAVINFLUOR
14747,011NSETEST-EQ,011NSETEST,NSE,011NSETEST
14751,021NSETEST-EQ,021NSETEST,NSE,021NSETEST
14755,041NSETEST-EQ,041NSETEST,NSE,041NSETEST
14772,101NSETEST-EQ,101NSETEST,NSE,101NSETEST
1485,IFBIND-EQ,IFBIND,NSE,IFBIND
14938,GSEC10YEAR-EQ,GSEC10YEAR,NSE,GSEC10YEAR
15058,AVALON-EQ,AVALON,NSE,AVALON
15068,RELIGARE-EQ,RELIGARE,NSE,RELIGARE
15083,ADANIPORTS-EQ,ADANIPORTS,NSE,ADANIPORTS
15229,LICNFNHGP-EQ,LICNFNHGP,NSE,LICNFNHGP
15239,BIRLAMONEY-EQ,BIRLAMONEY,NSE,BIRLAMONEY
15303,BANG-EQ,BANG,NSE,BANG
15342,SHALPAINTS-EQ,SHALPAINTS,NSE,SHALPAINTS
15419,DPSCLTD-EQ,DPSCLTD,NSE,DPSCLTD
15420,ACL-EQ,ACL,NSE,ACL
1547,RKEC-EQ,RKEC,NSE,RKEC
1628,BECTORFOOD-EQ,BECTORFOOD,NSE,BECTORFOOD
16682,PTCIL-EQ,PTCIL,NSE,PTCIL
11427,NDTV-EQ,NDTV,NSE,NDTV
11530,EMIL-EQ,EMIL,NSE,EMIL
11532,ULTRACEMCO-EQ,ULTRACEMCO,NSE,ULTRACEMCO
11543,COFORGE-EQ,COFORGE,NSE,COFORGE
11627,NARMADA-EQ,NARMADA,NSE,NARMADA
11655,JBMA-EQ,JBMA,NSE,JBMA
1174,GNFC-EQ,GNFC,NSE,GNFC
11778,GOKEX-EQ,GOKEX,NSE,GOKEX
1181,GODFRYPHLP-EQ,GODFRYPHLP,NSE,GODFRYPHLP
11884,MANINDS-EQ,MANINDS,NSE,MANINDS
1190,FMGOETZE-EQ,FMGOETZE,NSE,FMGOETZE
11892,VHL-EQ,VHL,NSE,VHL
11935,SPLIL-EQ,SPLIL,NSE,SPLIL
11971,GOLDIAM-EQ,GOLDIAM,NSE,GOLDIAM
11983,SASKEN-EQ,SASKEN,NSE,SASKEN
12009,IMPAL-EQ,IMPAL,NSE,IMPAL
1235,GREAVESCOT-EQ,GREAVESCOT,NSE,GREAVESCOT
12384,ZIMLAB-EQ,ZIMLAB,NSE,ZIMLAB
1313,HARRMALAYA-EQ,HARRMALAYA,NSE,HARRMALAYA
13091,EKC-EQ,EKC,NSE,EKC
13168,EBB433INAV-EQ,EBB433INAV,NSE,EBB433INAV
13218,SULA-EQ,SULA,NSE,SULA
13251,SAKUMA-EQ,SAKUMA,NSE,SAKUMA
13260,KEC-EQ,KEC,NSE,KEC
13270,JKCEMENT-EQ,JKCEMENT,NSE,JKCEMENT
13285,M&MFIN-EQ,M&MFIN,NSE,M&MFIN
1338,SDBL-EQ,SDBL,NSE,SDBL
1348,HEROMOTOCO-EQ,HEROMOTOCO,NSE,HEROMOTOCO
13436,LOKESHMACH-EQ,LOKESHMACH,NSE,LOKESHMACH
13644,BANKADD-EQ,BANKADD,NSE,BANKADD
13761,BBL-EQ,BBL,NSE,BBL
13791,PARSVNATH-EQ,PARSVNATH,NSE,PARSVNATH
13794,BAIDFIN-EQ,BAIDFIN,NSE,BAIDFIN
13839,DONEAR-EQ,DONEAR,NSE,DONEAR
13868,AARTIPHARM-EQ,AARTIPHARM,NSE,AARTIPHARM
13920,PLASTIBLEN-EQ,PLASTIBLEN,NSE,PLASTIBLEN
13925,NFL-EQ,NFL,NSE,NFL
13987,ABSLBANETF-EQ,ABSLBANETF,NSE,ABSLBANETF
14008,AVTNPL-EQ,AVTNPL,NSE,AVTNPL
14019,VEEDOL-EQ,VEEDOL,NSE,VEEDOL
1424,HINDZINC-EQ,HINDZINC,NSE,HINDZINC
14346,ORIENTALTL-EQ,ORIENTALTL,NSE,ORIENTALTL
14361,APOLLOPIPE-EQ,APOLLOPIPE,NSE,APOLLOPIPE
14428,GOLDBEES-EQ,GOLDBEES,NSE,GOLDBEES
1455,BIRLANU-EQ,BIRLANU,NSE,BIRLANU
14599,GSLSU-EQ,GSLSU,NSE,GSLSU
14618,CHEMBOND-EQ,CHEMBOND,NSE,CHEMBOND
1476,IDBI-EQ,IDBI,NSE,IDBI
14702,NAGREEKEXP-EQ,NAGREEKEXP,NSE,NAGREEKEXP
14732,DLF-EQ,DLF,NSE,DLF
14764,071NSETEST-EQ,071NSETEST,NSE,071NSETEST
14788,SPARC-EQ,SPARC,NSE,SPARC
14828,WSI-EQ,WSI,NSE,WSI
14900,SAHYADRI-EQ,SAHYADRI,NSE,SAHYADRI
1491,IFCI-EQ,IFCI,NSE,IFCI
14924,LAL-EQ,LAL,NSE,LAL
14982,CENTUM-EQ,CENTUM,NSE,CENTUM
15039,CERA-EQ,CERA,NSE,CERA
15121,SVLL-EQ,SVLL,NSE,SVLL
15174,TARIL-EQ,TARIL,NSE,TARIL
15204,ARIES-EQ,ARIES,NSE,ARIES
15254,CEATLTD-EQ,CEATLTD,NSE,CEATLTD
15278,ONMOBILE-EQ,ONMOBILE,NSE,ONMOBILE
15330,QGOLDHALF-EQ,QGOLDHALF,NSE,QGOLDHALF
15347,GSS-EQ,GSS,NSE,GSS
15380,MANKIND-EQ,MANKIND,NSE,MANKIND
15589,AVG-EQ,AVG,NSE,AVG
1621,TATAINVEST-EQ,TATAINVEST,NSE,TATAINVEST
15840,LATTEYS-EQ,LATTEYS,NSE,LATTEYS
16253,EBBETF0430-EQ,EBBETF0430,NSE,EBBETF0430
16395,MMP-EQ,MMP,NSE,MMP
1681,IVP-EQ,IVP,NSE,IVP
16819,QNIFTY-EQ,QNIFTY,NSE,QNIFTY
16827,KOKUYOCMLN-EQ,KOKUYOCMLN,NSE,KOKUYOCMLN
16915,ZFCVINDIA-EQ,ZFCVINDIA,NSE,ZFCVINDIA
16921,20MICRONS-EQ,20MICRONS,NSE,20MICRONS
17094,CROMPTON-EQ,CROMPTON,NSE,CROMPTON
17130,PARAGMILK-EQ,PARAGMILK,NSE,PARAGMILK
17271,SENCO-EQ,SENCO,NSE,SENCO
17400,NHPC-EQ,NHPC,NSE,NHPC
17635,ZYDUSWELL-EQ,ZYDUSWELL,NSE,ZYDUSWELL
17839,GILLANDERS-EQ,GILLANDERS,NSE,GILLANDERS
17888,GATECH-EQ,GATECH,NSE,GATECH
17927,BAYERCROP-EQ,BAYERCROP,NSE,BAYERCROP
1808,KAJARIACER-EQ,KAJARIACER,NSE,KAJARIACER
1859,KESORAMIND-EQ,KESORAMIND,NSE,KESORAMIND
18566,RRKABEL-EQ,RRKABEL,NSE,RRKABEL
18783,IDFNIFTYET-EQ,IDFNIFTYET,NSE,IDFNIFTYET
18931,SUNDARAM-EQ,SUNDARAM,NSE,SUNDARAM
18962,RAJRATAN-EQ,RAJRATAN,NSE,RAJRATAN
1927,LIQUIDETF-EQ,LIQUIDETF,NSE,LIQUIDETF
19289,MOM50-EQ,MOM50,NSE,MOM50
19366,AHLWEST-EQ,AHLWEST,NSE,AHLWEST
19543,HDFCGOLD-EQ,HDFCGOLD,NSE,HDFCGOLD
19597,IRMENERGY-EQ,IRMENERGY,NSE,IRMENERGY
19633,ITETF-EQ,ITETF,NSE,ITETF
19800,WELINV-EQ,WELINV,NSE,WELINV
19878,ESAFSFB-EQ,ESAFSFB,NSE,ESAFSFB
19943,DEEPAKNTR-EQ,DEEPAKNTR,NSE,DEEPAKNTR
20063,SASTASUNDR-EQ,SASTASUNDR,NSE,SASTASUNDR
20086,CPCAP-EQ,CPCAP,NSE,CPCAP
20178,AKSHARCHEM-EQ,AKSHARCHEM,NSE,AKSHARCHEM
2048,INDIGOPNTS-EQ,INDIGOPNTS,NSE,INDIGOPNTS
2073,VTL-EQ,VTL,NSE,VTL
20790,SUMEETINDS-EQ,SUMEETINDS,NSE,SUMEETINDS
2088,MAHSEAMLES-EQ,MAHSEAMLES,NSE,MAHSEAMLES
21017,FMNL-EQ,FMNL,NSE,FMNL
21062,INNOVACAP-EQ,INNOVACAP,NSE,INNOVACAP
212,ASHOKLEY-EQ,ASHOKLEY,NSE,ASHOKLEY
21314,DYNPRO-EQ,DYNPRO,NSE,DYNPRO
21339,STEELXIND-EQ,STEELXIND,NSE,STEELXIND
21362,SALASAR-EQ,SALASAR,NSE,SALASAR
21469,OPTIEMUS-EQ,OPTIEMUS,NSE,OPTIEMUS
2176,AKG-EQ,AKG,NSE,AKG
21713,LASA-EQ,LASA,NSE,LASA
21794,DAVANGERE-EQ,DAVANGERE,NSE,DAVANGERE
2183,TSFINV-EQ,TSFINV,NSE,TSFINV
21808,SBILIFE-EQ,SBILIFE,NSE,SBILIFE
22,ACC-EQ,ACC,NSE,ACC
22365,ITIETF-EQ,ITIETF,NSE,ITIETF
22488,ITBETA-EQ,ITBETA,NSE,ITBETA
22901,GOLDCASE-EQ,GOLDCASE,NSE,GOLDCASE
22947,EXICOM-EQ,EXICOM,NSE,EXICOM
23066,GOPAL-EQ,GOPAL,NSE,GOPAL
2316,HEIDELBERG-EQ,HEIDELBERG,NSE,HEIDELBERG
2319,NCC-EQ,NCC,NSE,NCC
2350,NURECA-EQ,NURECA,NSE,NURECA
23607,BALUFORGE-EQ,BALUFORGE,NSE,BALUFORGE
2406,NEULANDLAB-EQ,NEULANDLAB,NSE,NEULANDLAB
24196,VADILALIND-EQ,VADILALIND,NSE,VADILALIND
24398,EMCURE-EQ,EMCURE,NSE,EMCURE
11480,KRIDHANINF-EQ,KRIDHANINF,NSE,KRIDHANINF
1162,GTL-EQ,GTL,NSE,GTL
11677,INDOCO-EQ,INDOCO,NSE,INDOCO
11763,JPPOWER-EQ,JPPOWER,NSE,JPPOWER
11798,ALLDIGI-EQ,ALLDIGI,NSE,ALLDIGI
11856,SHAHALLOYS-EQ,SHAHALLOYS,NSE,SHAHALLOYS
11895,DCXINDIA-EQ,DCXINDIA,NSE,DCXINDIA
11905,GENUSPOWER-EQ,GENUSPOWER,NSE,GENUSPOWER
11909,SWELECTES-EQ,SWELECTES,NSE,SWELECTES
